"Id" "type" "z" "Ran_DES_g" "Err_DES_g" "Ran_DES_r" "Err_DES_r" "Ran_DES_i" "Err_DES_i" "Ran_DES_z" "Err_DES_z" "Ran_DES_y" "Err_DES_y"
1191604 1 0.473 22.8709 0.0204147 21.7666 0.0116445 21.4954 0.0150571 21.2737 0.0247668 21.1828 0.0898356
1191631 1 0.9301 22.7918 0.0201943 22.2109 0.0172745 21.2893 0.0129745 20.9752 0.0189659 20.8036 0.0701177
1191650 1 0.5176 24.3047 0.0679021 22.563 0.022219 21.6383 0.0180221 21.2788 0.0249072 20.8894 0.0854378
1191852 1 0.3181 22.3357 0.0133937 21.2354 0.00738817 20.8235 0.00870965 20.6016 0.0140923 20.4684 0.052124
1192005 1 1.1648 23.1652 0.0270165 22.5939 0.0231669 22.0697 0.0243563 21.3337 0.0260264 21.016 0.0859292
1192213 1 0.5658 23.6139 0.0381059 21.8952 0.0129564 21.0275 0.0102894 20.6288 0.0144492 20.5001 0.0525827
1192741 1 0.3851 22.8631 0.0213509 21.8555 0.0125141 21.5335 0.0156447 21.3175 0.0260996 21.2141 0.0998183
1192933 1 0.3495 21.5409 0.0069916 20.5264 0.00417956 20.2574 0.00546746 19.6628 0.00644432 19.8171 0.0307845
1193219 1 0.4683 23.5078 0.0365468 21.9483 0.01373 21.3701 0.0140875 21.1203 0.0217927 20.9621 0.0819263
1193693 1 0.5204 22.046 0.0105837 20.6188 0.00448274 19.9909 0.00440095 19.6565 0.00648425 19.5208 0.0238358
1193761 1 0.005 20.7009 0.00343183 20.4079 0.00377691 20.2614 0.00548098 20.1213 0.0094069 19.9567 0.0360137
1193855 1 0.4201 22.4793 0.0150531 21.5152 0.00945095 21.327 0.0132845 21.1118 0.0219964 21.1791 0.0867115
1194120 1 0.6503 22.4844 0.0151542 21.5794 0.0099522 21.0683 0.0106646 20.9009 0.0181153 20.7869 0.0669523
1194133 1 0.5222 22.2448 0.0123651 21.3919 0.00860007 21.1556 0.011605 20.9549 0.0192246 20.7557 0.0617085
1194573 1 0.1902 20.3038 0.0024809 19.6264 0.00197616 19.379 0.00265225 19.2605 0.00462736 19.1715 0.0176633
1195346 1 0.14 20.4367 0.00277585 20.1144 0.00295039 19.9235 0.00415429 19.8982 0.00790293 19.8502 0.0307643
1196038 1 1.4792 22.2088 0.0120547 21.9488 0.0136008 21.7867 0.0196543 21.386 0.0274087 21.3058 0.0954037
1196217 1 0.421 22.8179 0.0198014 21.1404 0.00688829 20.521 0.00684957 20.2179 0.010366 20.0806 0.0384461
1196283 1 0.4835 23.2286 0.0279222 21.595 0.00996108 20.9125 0.0094626 20.6033 0.0140423 20.5393 0.0521352
1196429 1 0.4165 22.0762 0.0109987 20.7232 0.00492302 20.2781 0.00554932 20.0139 0.0087445 19.9476 0.0329225
1196523 1 0.23 21.8475 0.0089191 21.2332 0.00749772 21.0264 0.010339 20.9618 0.0188725 20.9086 0.0727983
1196562 1 0.5686 23.0219 0.0235306 21.6371 0.0104927 20.9442 0.0097732 20.6331 0.0145797 20.5875 0.0534562
1196849 1 0.5722 23.3694 0.0307326 21.9981 0.0140854 21.4378 0.0143515 21.168 0.0220729 20.9769 0.0697344
1196873 1 0.7753 22.4597 0.014901 21.6425 0.0104177 20.8678 0.00908503 20.6321 0.0143958 20.5983 0.0544371
1196878 1 0.3676 23.4447 0.0324959 21.7945 0.0120157 21.2048 0.0121547 20.9357 0.0192082 20.7994 0.0704696
1196953 1 0.8155 22.6159 0.016982 21.8954 0.0129742 21.0611 0.0106506 20.7486 0.0161604 20.7184 0.0621726
1196954 1 0.4694 22.1742 0.0116241 20.5586 0.00425903 19.9534 0.00422484 19.6455 0.00641643 19.5005 0.0239592
1197518 1 0.0289 17.8319 0.000334866 17.513 0.000355905 17.3957 0.000519587 17.286 0.000909243 17.2266 0.0035197
1197522 1 0.6688 22.4414 0.0145947 21.0735 0.00653099 20.1074 0.00483347 19.7282 0.00681936 19.4758 0.0233301
1197529 1 0.4077 22.8996 0.0210977 21.7734 0.0116068 21.4702 0.0155157 21.0676 0.0213327 21.0937 0.0911746
1197542 1 0.5936 23.2257 0.0261213 22.0815 0.0149403 21.5605 0.0159975 21.3627 0.0264926 21.2315 0.0868274
1197547 1 0.7209 23.8291 0.0458102 22.5075 0.0214083 21.5111 0.0157168 21.1757 0.0218911 20.9913 0.0748059
1197637 1 0.8501 23.7885 0.0437964 22.7291 0.0257352 21.6566 0.0172323 21.1709 0.0218352 20.9231 0.0776143
1197652 1 0.2093 21.8615 0.0089674 20.8076 0.00524723 20.4175 0.00627536 20.2002 0.0101252 19.9698 0.0369269
1197785 1 0.2953 22.4558 0.0145773 21.3854 0.00856839 21.0555 0.010503 20.8533 0.017613 20.7557 0.0658911
1197786 1 0.1103 19.4436 0.00121916 19.0058 0.00118247 18.7354 0.00155063 18.6511 0.00279319 18.5644 0.0106195
1198040 1 0.3448 22.3559 0.0136666 21.4717 0.00914444 21.2495 0.0124289 21.0439 0.0200551 20.9247 0.0808592
1198325 1 0.6818 24.5438 0.0819311 22.7689 0.0260779 21.6891 0.0175695 21.2632 0.0237936 20.9826 0.0805568
1198336 1 0.22 20.1732 0.00222022 19.6237 0.00196185 19.2097 0.00229934 19.2471 0.00460321 19.1528 0.0174125
1198337 1 0.6566 22.1387 0.0111867 21.0977 0.00667332 20.3871 0.00603212 20.0767 0.00909926 19.8993 0.0327434
1198363 1 0.2198 21.5206 0.00678143 20.3118 0.00349635 19.9185 0.00412148 19.713 0.00671844 19.619 0.0247504
1198469 1 0.5222 23.0886 0.0247372 21.9249 0.0133813 21.5851 0.0163238 21.3576 0.0260424 21.1526 0.0878419
1198701 1 0.23 21.3132 0.00573682 20.6004 0.00441568 20.2751 0.0055689 20.1584 0.00984981 20.0645 0.0372409
1198724 1 0.6897 22.528 0.015435 21.6716 0.0106966 21.0811 0.0108533 20.9177 0.0185135 20.7973 0.068489
1198810 1 0.3434 21.3885 0.00609028 20.3649 0.00362224 19.9947 0.00441915 19.8194 0.00735636 19.7341 0.0277866
1198811 1 0.2109 22.2282 0.0122182 21.0559 0.00644847 20.6678 0.00764699 20.4162 0.0124359 20.3292 0.0458124
1198858 1 0.3723 21.9905 0.0100701 20.3781 0.00368357 19.7894 0.00371914 19.5429 0.00585884 19.4261 0.0215022
1198869 1 0.34 22.4261 0.0145248 20.8333 0.00537875 20.2485 0.00541099 19.9996 0.00851706 19.8017 0.0308428
1198880 1 0.35 20.6507 0.00330194 19.0241 0.00119997 18.4176 0.00119467 18.1638 0.00187383 18.0239 0.00679842
1198881 1 0.11 18.468 0.000550931 17.4375 0.000336173 17.0448 0.000394224 16.7716 0.000597767 16.5845 0.00207187
1198896 1 0.3315 22.0645 0.0104738 21.0051 0.0061712 20.6646 0.00766429 20.489 0.0127824 20.3802 0.0487396
1198942 1 0.6723 23.7521 0.0458962 22.2676 0.0174505 21.1519 0.0114776 20.6984 0.0150782 20.4602 0.0506154
1198971 1 0.22 20.7671 0.00365563 20.2528 0.00330452 19.839 0.00385805 19.9303 0.00808761 19.8385 0.0308427
1199123 1 0.5907 24.4056 0.0707999 22.5961 0.0234857 21.6036 0.0167334 21.1337 0.0219346 20.8885 0.0770495
1199462 1 0.4266 22.7489 0.0189014 21.7042 0.0110394 21.4684 0.0149079 21.1891 0.0240806 21.2043 0.092879
1199464 1 0.3395 20.2089 0.00230483 19.3084 0.00151556 19.0384 0.0019946 18.4175 0.00231264 18.6463 0.0113784
1199465 1 0.3398 22.0496 0.0106877 21.1833 0.00720478 20.9868 0.00999325 20.8813 0.0173386 20.7705 0.0695183
1199500 1 0.6937 22.9245 0.0217366 22.0638 0.0150155 21.4753 0.0150952 21.3484 0.025723 21.2653 0.0953305
1199583 1 0.29 21.2606 0.00549921 20.7638 0.00508144 20.6195 0.00740394 20.5992 0.0137236 20.4691 0.055347
1199606 1 0.5458 23.4762 0.0339463 22.1444 0.0158782 21.5978 0.0165302 21.327 0.0253263 20.9316 0.0844868
1199666 1 0.2622 21.4268 0.00630117 20.7098 0.00482784 20.3368 0.00582203 20.2692 0.0106167 20.1842 0.0400343
1199689 1 0.9122 24.6944 0.084931 22.6733 0.0245365 21.5902 0.016443 20.939 0.0185321 20.7827 0.0668727
1199747 1 0.3464 21.7302 0.00810668 20.1874 0.00314439 19.6052 0.00318741 19.3357 0.00497918 19.2244 0.0180384
1199788 1 0.6634 22.0907 0.0108115 21.259 0.00770115 20.6903 0.00779539 20.4846 0.0126255 20.3774 0.0460755
1199939 1 0.5043 22.4769 0.0148454 21.3081 0.00788644 20.8548 0.00901502 20.6259 0.0142071 20.3821 0.052886
1199962 1 0.6667 24.5776 0.0788967 22.688 0.0245582 21.547 0.0160419 21.0903 0.0213273 20.8582 0.0721251
1199996 1 0.3191 20.8286 0.00382809 19.9141 0.00250052 19.5941 0.0031545 19.4196 0.00529487 19.3218 0.0199146
1200003 1 0.4605 20.8942 0.00406832 20.0016 0.0027036 19.7677 0.00363852 19.388 0.00513772 19.0374 0.0156479
1200097 1 1.0753 22.605 0.016377 22.0654 0.0149329 21.4652 0.0149339 21.066 0.0208198 20.8947 0.0761069
1200277 1 0.4204 22.5924 0.0162345 21.4054 0.00865582 21.0381 0.0104857 20.8242 0.0170172 20.7169 0.0648051
1200278 1 0.6101 22.918 0.0215476 21.8906 0.0130489 21.3857 0.0139011 21.1772 0.0229176 21.0435 0.0847996
1200495 1 0.1127 20.4794 0.00287857 19.8544 0.00238847 19.5898 0.00313482 19.3867 0.00519882 19.2393 0.0188191
1200597 1 0.326 21.9929 0.0100668 21.1398 0.0068763 20.8831 0.009167 20.7362 0.0157193 20.6039 0.0610085
1200623 1 0.4074 23.1978 0.0264763 21.3486 0.00813881 20.6379 0.00746085 20.2869 0.0107868 20.1468 0.039433
1200737 1 0.3095 22.1768 0.0117334 20.7898 0.00515085 20.3022 0.00565456 20.0843 0.00915521 19.9339 0.0333675
1200744 1 0.8851 22.0409 0.01029 21.4069 0.00880892 20.6932 0.00773892 20.4334 0.0121612 20.3531 0.0471421
1200785 1 0.132 21.0983 0.00477399 20.8158 0.00526132 20.6566 0.00770499 20.6291 0.0144521 20.496 0.0566796
1200825 1 0.8592 23.2834 0.0294132 22.3129 0.0186926 21.3056 0.0130974 20.8586 0.0173353 20.6616 0.0620407
1200827 1 1.0499 24.8906 0.0994403 23.3917 0.0437661 22.2772 0.0286753 21.2621 0.0251134 21.0684 0.0771036
1200829 1 0.1086 22.3614 0.0134808 21.4873 0.00923923 21.1813 0.0117661 20.9667 0.0193379 20.9631 0.0709076
1200830 1 0.3159 23.1904 0.0267524 21.8855 0.01269 21.377 0.0140945 21.1486 0.0222941 21.0636 0.0810116
1200838 1 0.13 20.5025 0.002917 20.3739 0.00366331 20.2131 0.0052595 20.2801 0.0106193 20.1362 0.0417205
1200866 1 0.3484 21.5487 0.00693891 20.4565 0.00392533 20.0849 0.00476321 19.9227 0.00795406 19.7907 0.0300213
1200867 1 0.4824 22.4655 0.0148344 21.2822 0.00784492 20.8989 0.0092475 20.3892 0.0119713 19.9411 0.0334721
1200949 1 0.6201 22.4239 0.0145045 21.5675 0.00979582 21.1272 0.0113253 20.9465 0.0196916 20.8554 0.0729201
1200967 1 0.1102 21.8566 0.00894356 21.2351 0.00750677 21.0029 0.00993157 20.8621 0.0170218 20.7093 0.0629858
1201054 1 0.2981 22.4898 0.0153574 21.1193 0.00687351 20.6597 0.00762255 20.4295 0.0123834 20.3381 0.0450322
1201160 1 0.3669 23.5983 0.0377555 22.1851 0.0165962 21.7579 0.0189193 21.2206 0.0243736 21.2767 0.0975776
1201453 1 0.715 22.8013 0.0194431 22.0355 0.0144633 21.4532 0.0147406 21.3541 0.0252921 21.2451 0.0961253
1201546 1 0.5264 22.2259 0.0122967 20.9434 0.00586764 20.4038 0.00619824 20.1398 0.00948395 19.9683 0.0352741
1201712 1 0.2703 20.7071 0.00346621 19.8436 0.00236248 19.4746 0.00286398 19.3141 0.00487109 19.1725 0.0182559
1201722 1 0.3789 23.1344 0.0258673 21.5078 0.00934631 20.9144 0.00941988 20.6653 0.0147802 20.4758 0.054292
1201733 1 0.1916 21.8612 0.00901439 21.3357 0.00805412 21.1404 0.0111886 21.0226 0.0202975 21.0288 0.0782599
1201776 1 0.23 22.2028 0.0119805 21.443 0.00884697 21.1467 0.0117226 21.0703 0.0206787 20.9142 0.0789244
1201859 1 0.5095 21.9605 0.00970761 20.4368 0.00385235 19.7939 0.00371202 19.4387 0.00540098 19.2962 0.019739
1202122 1 0.2603 21.7033 0.00797227 20.8903 0.00562778 20.6361 0.00740855 20.4923 0.0130072 20.3798 0.0494801
1202207 1 0.3403 21.0302 0.00453831 20.1443 0.00301468 19.8341 0.00383636 19.6666 0.006492 19.5831 0.0247433
1202210 1 0.5753 23.0237 0.0236624 22.1133 0.0157625 21.6958 0.0182257 21.5865 0.0319592 21.2536 0.0916318
1202212 1 0.28 21.3247 0.0057707 19.9732 0.00262348 19.4852 0.00288245 19.2494 0.00463096 19.0811 0.0165187
1202218 1 0.3401 22.5505 0.0160096 20.9498 0.00592707 20.3681 0.00596196 20.1074 0.00938442 19.9968 0.0339856
1202224 1 0.1397 20.6066 0.00316545 19.9229 0.00251793 19.5222 0.0029813 19.3609 0.00507212 19.2586 0.0187815
1202228 1 0.3527 23.4614 0.033727 22.0535 0.01487 21.5593 0.015975 21.3071 0.0248743 21.0286 0.0922481
1202383 1 1.2848 23.4211 0.0347685 22.8038 0.0268277 22.0696 0.0250874 21.2327 0.0240939 20.8148 0.0721896
1202390 1 0.4878 21.0037 0.00444043 19.8516 0.00237678 19.4992 0.00292964 19.1376 0.0041949 18.8067 0.0130288
1202464 1 0.353 21.9426 0.00973107 20.6779 0.00476074 20.2394 0.00535843 20.0135 0.00872058 19.9337 0.0324195
1202519 1 0.1095 21.3625 0.00602089 20.5763 0.00429446 20.2915 0.0055727 20.0932 0.00930413 20.0108 0.0344282
1202530 1 0.3431 22.1481 0.011283 21.4162 0.00871476 21.3065 0.0128566 20.9562 0.0186199 21.0363 0.0843027
1202620 1 0.6897 22.9551 0.0223955 22.0057 0.0142121 21.3634 0.0137473 21.2061 0.022851 21.1057 0.0836672
1202633 1 0.6996 23.6233 0.0403214 21.9288 0.0133487 20.8671 0.00918084 20.478 0.0126595 20.196 0.0430371
1202754 1 0.6901 23.64 0.039215 21.8043 0.0123455 20.7661 0.00825235 20.3077 0.0111389 20.0614 0.0375556
1202844 1 0.23 21.3977 0.00613971 20.5613 0.00427001 20.2404 0.00542287 20.0668 0.00917572 19.9299 0.0340203
1202918 1 0.3701 21.5858 0.00718781 20.9232 0.00576337 20.8072 0.008596 20.4681 0.0125527 20.6344 0.0570554
1203039 1 1.2906 22.4461 0.014763 21.8524 0.0125419 21.3265 0.0132724 20.5586 0.013687 20.241 0.0441225
1203072 1 1.2069 23.4866 0.0352781 22.8949 0.0292528 22.2595 0.0287531 21.442 0.0284299 21.1462 0.0912742
1203076 1 0.4584 22.34 0.0135551 21.1764 0.00713737 20.7661 0.00831892 20.5266 0.0132387 20.399 0.0491706
1203084 1 0.3712 22.7853 0.019357 21.6636 0.0109258 21.3799 0.0137249 21.1932 0.0228872 21.1842 0.0887693
1203089 1 0.3763 22.6248 0.0166575 21.0369 0.00636719 20.4957 0.00662729 20.2749 0.0105706 20.1246 0.0390974
1203096 1 0.6484 22.2494 0.012514 21.4301 0.00878027 20.8475 0.00903606 20.6355 0.0145893 20.5377 0.0536707
1203101 1 0.3976 22.3243 0.013264 20.9235 0.00578654 20.4351 0.00633443 20.171 0.00994759 20.0647 0.0372606
1203102 1 0.3458 23.6891 0.0408767 22.1616 0.0158811 21.5648 0.0163181 21.3325 0.0259982 21.1149 0.0951785
1203104 1 0.3819 20.8715 0.00397858 19.1604 0.00134463 18.5358 0.00131668 18.2596 0.00203203 18.1271 0.00740395
1203106 1 0.3584 20.5123 0.0029505 18.8657 0.00105306 18.2512 0.00104102 17.9948 0.00162771 17.847 0.00590786
1203131 1 0.3775 22.8478 0.0207459 21.2338 0.00751208 20.6558 0.00757342 20.4102 0.0118932 20.2325 0.0436796
1203228 1 0.2601 21.6192 0.00735641 20.2399 0.00329119 19.7763 0.00367809 19.5451 0.00594282 19.4007 0.0216244
1203310 1 0.8488 24.3036 0.0663661 22.8078 0.0279835 21.5681 0.0163809 20.9481 0.0188863 20.7188 0.0649175
1203311 1 0.3659 22.8556 0.0209161 21.7485 0.0111678 21.3674 0.0137849 21.0405 0.0200484 20.9683 0.0797599
1203414 1 0.2694 20.428 0.00275606 19.108 0.00128539 18.6029 0.0013903 18.3659 0.0022186 18.2073 0.00790307
1203677 1 0.3702 21.8156 0.00871596 20.2136 0.00320382 19.6266 0.00323726 19.3744 0.00510624 19.2358 0.018735
1203713 1 0.3188 22.3556 0.0134946 21.5008 0.00938227 21.2796 0.0127321 21.0834 0.0209281 21.0193 0.0829162
1203833 1 0.4194 23.3149 0.029735 21.6029 0.0100443 20.9662 0.00970862 20.6121 0.0143082 20.4614 0.0524399
1203973 1 0.121 20.2657 0.00239058 19.7856 0.00225744 19.547 0.00303775 19.4281 0.0053253 19.3327 0.0201701
1204039 1 0.5691 23.611 0.0387781 22.2306 0.0168946 21.6048 0.0168734 21.341 0.025572 21.0827 0.0801524
1204323 1 0.14 18.8548 0.000752088 17.9256 0.000491749 17.3664 0.000507861 17.0968 0.000778439 16.9131 0.00272564
1204460 1 0.6772 23.9587 0.0519243 22.5934 0.0233214 21.6557 0.0170306 21.2357 0.0240547 21.0399 0.0819186
1204461 1 0.6956 24.4462 0.0706041 22.625 0.0241226 21.6404 0.0171217 21.2891 0.024048 21.0988 0.0826113
1204507 1 0.11 19.2322 0.00102346 18.1249 0.000575927 17.6913 0.000659357 17.3722 0.000976257 17.1581 0.00332651
1204510 1 0.6811 24.3904 0.0702998 22.6457 0.024297 21.6617 0.0175332 21.2603 0.0247531 21.0976 0.0855157
1204648 1 0.6632 22.5574 0.0157991 21.5409 0.00987117 20.9627 0.00992397 20.7939 0.0166157 20.6266 0.0605056
1204697 1 0.6736 24.0184 0.0490262 22.2474 0.0171109 21.2291 0.012454 20.8758 0.0176135 20.6189 0.0610545
1204805 1 0.4793 22.3226 0.0133952 21.3284 0.00809013 21.0888 0.0108187 20.9365 0.0183184 20.9607 0.0677412
1204847 1 0.6905 24.5634 0.0914073 22.7735 0.0272653 21.6482 0.0174097 21.1857 0.0230113 20.9393 0.0767167
1204926 1 0.8051 22.6213 0.0167862 22.0138 0.0145244 21.382 0.0140002 21.1659 0.0231005 21.2788 0.0907217
1205112 1 0.5897 23.3672 0.0310411 21.9062 0.0128872 21.0618 0.0106579 20.6854 0.0150666 20.5315 0.0541926
1205261 1 0.6763 23.4388 0.0349216 22.2607 0.0175579 21.3767 0.0140142 21.0238 0.0201606 20.8103 0.0707298
1205405 1 0.6908 24.2567 0.0649989 22.5297 0.0216353 21.4675 0.0150341 21.0433 0.0207866 20.7608 0.0708759
1205407 1 0.6938 23.3037 0.0296208 21.9582 0.0135844 21.0963 0.0109231 20.7854 0.0160429 20.6341 0.0553008
1205414 1 0.0198 22.0051 0.0101321 21.1745 0.00712554 20.838 0.00880227 20.5888 0.0138658 20.4064 0.0506592
1205504 1 0.25 21.6243 0.00730811 20.5504 0.00422604 19.9784 0.00434565 19.7614 0.00702458 19.5968 0.025011
1205594 1 0.66 22.0689 0.0106819 21.3962 0.00844954 20.9741 0.00999428 20.8821 0.0179483 20.873 0.0680326
1205751 1 0.6605 22.6484 0.01682 21.4514 0.00893731 20.7262 0.00805284 20.4107 0.0122447 20.2287 0.0433271
1205754 1 0.25 20.5381 0.00301012 19.8451 0.00236487 19.5081 0.00293181 19.4153 0.00530157 19.3039 0.0199574
1205814 1 0.1107 22.3715 0.0136796 21.561 0.00973505 21.2909 0.0126248 21.0656 0.0210853 20.7715 0.0780675
1205871 1 0.9282 23.4514 0.0347163 22.6311 0.0243399 21.595 0.0168013 21.1594 0.02198 21.1002 0.0789054
1205876 1 0.6669 23.2195 0.0277103 21.8829 0.0129148 20.9747 0.00983254 20.566 0.0138542 20.3508 0.0478518
1205898 1 0.972 24.1164 0.0598989 23.1061 0.0353301 22.1114 0.0247098 21.433 0.0283861 21.122 0.0974686
1205899 1 0.8576 23.0289 0.0238982 21.6633 0.0107652 20.4886 0.00663334 19.8874 0.00774337 19.7456 0.0272069
1206302 1 0.7352 23.9591 0.0523221 22.0865 0.0151142 20.8747 0.0091485 20.3903 0.0118716 20.1065 0.0391435
1206436 1 0.3754 21.6811 0.00780355 20.3214 0.00351114 19.8343 0.00385974 19.6 0.00611802 19.5028 0.0228208
1206553 1 0.5541 23.1747 0.0267805 21.5067 0.00953091 20.7199 0.00806395 20.3559 0.0115957 20.158 0.0427054
1206649 1 0.26 22.1031 0.011049 21.1802 0.00717878 20.7848 0.00849753 20.5952 0.014168 20.4658 0.0521181
1206662 1 0.2231 18.8698 0.000761604 18.1671 0.000596177 17.8555 0.00075353 17.7282 0.00130905 17.6357 0.00492145
1206665 1 0.4415 22.7662 0.0185274 21.4868 0.0092808 21.1449 0.0114046 20.8011 0.0166911 20.7328 0.0625571
1206666 1 0.1187 20.4326 0.00275672 19.7004 0.00209709 19.3995 0.00268723 19.2235 0.00448088 19.0865 0.0164144
1206698 1 0.0526 21.8749 0.00919664 21.5766 0.0098813 21.3463 0.0136289 21.2337 0.0232555 21.1588 0.0883924
1206842 1 0.17 18.696 0.000661909 17.8231 0.000453099 17.4948 0.000562763 17.2642 0.000894278 17.1401 0.00327713
1206960 1 0.9301 21.8303 0.00885634 21.7407 0.0113248 21.223 0.0120497 21.1401 0.0224222 21.0645 0.0886002
1207104 1 0.3573 22.6057 0.0168461 21.6845 0.0109003 21.5076 0.0147375 21.2598 0.0242398 21.1445 0.096397
1207105 1 0.11 21.8128 0.00880678 20.9794 0.00602064 20.6588 0.00766001 20.4749 0.012594 20.279 0.0462034
1207660 1 0.6964 22.8119 0.0194094 21.9699 0.0134764 21.3665 0.0137112 21.1997 0.0233458 21.0629 0.0873586
1207689 1 0.6737 23.9725 0.0522891 22.7333 0.0256422 21.7856 0.0197652 21.4285 0.0285336 21.2764 0.0982503
1207748 1 0.7 22.2508 0.0123123 21.1631 0.00701632 20.4255 0.00625291 20.163 0.00989753 20.0414 0.0353388
1207749 1 0.3734 23.4705 0.0348395 21.959 0.0138367 21.4543 0.0147539 21.2143 0.0238257 21.0712 0.0886111
1207750 1 0.33 21.5814 0.00711739 20.5728 0.0043115 20.2119 0.0052908 20.0266 0.00879225 19.9214 0.033017
1207794 1 0.8671 23.876 0.0474833 22.7865 0.026408 21.6222 0.0171744 21.0775 0.020891 20.9924 0.0739076
1207882 1 0.9416 23.0477 0.0242895 22.5144 0.0211499 21.6056 0.0170052 21.2167 0.0238416 21.0605 0.0890616
1207883 1 0.1013 22.0446 0.010606 21.2255 0.00736022 20.9099 0.00941824 20.7005 0.0154432 20.5254 0.0565352
1207960 1 0.8167 23.2842 0.0290403 22.5214 0.0219813 21.6716 0.0174588 21.3479 0.0256262 21.2288 0.0919746
1208013 1 0.3841 22.2606 0.0124389 21.4215 0.00870265 21.2628 0.0125483 21.1622 0.0219967 21.2125 0.0883099
1208138 1 0.7379 24.4019 0.075128 22.6945 0.0243558 21.5511 0.0159771 21.1121 0.0216605 20.9219 0.0732091
1208144 1 0.7395 22.8828 0.020664 21.9304 0.0133262 21.1615 0.0117222 20.9467 0.0184937 20.6976 0.0678555
1208145 1 0.7026 23.9946 0.0534088 22.6366 0.0239549 21.6323 0.0170437 21.2166 0.0236761 21.1371 0.0849373
1208162 1 0.4665 22.9249 0.0220193 21.7663 0.0117732 21.4729 0.0148972 21.1781 0.02306 20.9281 0.0780799
1208203 1 0.6938 24.2409 0.0733681 22.6311 0.0234591 21.4028 0.0141476 20.9193 0.0185289 20.6756 0.06075
1208208 1 0.3761 23.3857 0.0337851 21.8601 0.0123669 21.2663 0.0125897 20.9468 0.0189964 20.8615 0.0711069
1208288 1 0.37 21.8361 0.00872769 21.2298 0.00744924 21.1502 0.0116074 20.9571 0.0187662 20.9756 0.0821253
1208366 1 0.6682 23.3946 0.0332628 22.3773 0.0199894 21.7321 0.0179198 21.4076 0.0273776 21.2868 0.0979946
1208599 1 0.4695 23.4759 0.03373 21.7849 0.0118421 21.1003 0.0110319 20.7373 0.0158986 20.6352 0.0558517
1208600 1 0.3808 22.5817 0.0161639 21.4532 0.0089353 21.2052 0.0119827 20.6019 0.0142644 20.811 0.0672754
1208621 1 0.1691 21.9939 0.00999646 21.3921 0.00859616 21.2008 0.0118979 21.0987 0.0208286 20.9356 0.0803422
1208857 1 0.6655 24.2751 0.0684163 22.6454 0.0235803 21.5995 0.0168186 21.1657 0.0234021 21.036 0.0807937
1208972 1 0.6884 24.0545 0.0532602 22.1917 0.0167989 21.1376 0.0112478 20.72 0.0151921 20.4914 0.0512624
1208975 1 0.4065 22.6094 0.0170749 20.9415 0.00585771 20.3411 0.00586534 20.0461 0.00890029 19.9977 0.0329774
1209037 1 0.409 22.4382 0.0146118 21.542 0.00961572 21.3753 0.0138476 20.9887 0.0195831 21.1609 0.0869135
1209212 1 0.4254 22.6524 0.0170861 21.619 0.0103388 21.3562 0.0135764 21.2099 0.022939 21.2826 0.0887741
1209352 1 0.2192 20.7178 0.00347612 19.3832 0.00161466 18.9328 0.00182466 18.6796 0.00288199 18.5494 0.0104275
1209353 1 0.3699 22.0987 0.0109359 21.2743 0.00772222 21.1194 0.0111758 20.9344 0.0182336 21.0481 0.0753891
1209618 1 0.1667 20.1063 0.00210734 19.5485 0.0018486 19.1974 0.00227577 19.0989 0.00407191 19.0141 0.0152455
1209714 1 0.66 22.6088 0.01651 21.6563 0.0106842 21.1362 0.0112847 20.9866 0.019153 20.8447 0.0710092
1209746 1 0.4807 22.6201 0.0169893 21.7885 0.0116476 21.5892 0.0165012 21.4448 0.0277626 21.3504 0.0967404
1209748 1 0.7752 24.8608 0.0948172 22.7942 0.026844 21.4722 0.015264 20.9824 0.0192432 20.7546 0.0634783
1209802 1 0.4519 22.0126 0.0101791 20.8352 0.0053695 20.4231 0.00628653 20.1837 0.0100358 20.1059 0.0375445
1209997 1 0.342 21.7309 0.00817045 20.2157 0.00320103 19.6512 0.00330108 19.4144 0.00526118 19.2533 0.0192354
1210093 1 0.5161 23.1127 0.0250051 21.1919 0.00726585 20.3217 0.0057661 19.8531 0.00773066 19.7222 0.0276228
1210105 1 0.0701 20.6647 0.00333296 20.2352 0.00325942 20.0575 0.00462025 19.929 0.00805117 19.8169 0.0303335
1210426 1 0.7096 24.2524 0.0701249 22.8712 0.0288034 21.7834 0.0191521 21.3899 0.0263919 21.1557 0.088061
